"","ANIMAL_ID","AGE","FEED_INTAKE","WEIGHT_NA","WEIGHT","CFI"
"10656","5770",167,3.456,NA,NA,221.124
"10657","5770",168,2.189,NA,NA,223.313
"10658","5770",169,3.025,NA,NA,226.338
"10659","5770",170,2.842,NA,NA,229.18
"10660","5770",171,3.081,NA,NA,232.261
"10661","5770",172,2.503,NA,NA,234.764
"10662","5770",173,2.733,119,119,237.497
"10663","5770",174,2.07,NA,NA,239.567
"10664","5770",175,1.442,NA,NA,241.009
"10665","5770",176,1.114,NA,NA,242.123
"10666","5773",69,0.366,27,27,0.366
"10667","5773",70,0.799,NA,NA,1.165
"10668","5773",71,0.632,NA,NA,1.797
"10669","5773",72,0.912,NA,NA,2.709
"10670","5773",73,0.714,NA,NA,3.423
"10671","5773",74,0.236,NA,NA,3.659
"10672","5773",75,0.403,NA,NA,4.062
"10673","5773",76,0.65,28,28,4.712
"10674","5773",77,1.46,NA,NA,6.172
"10675","5773",78,1.03,NA,NA,7.202
"10676","5773",79,0.418,NA,NA,7.62
"10677","5773",80,0.026,NA,NA,7.646
"10678","5773",81,0.807,NA,NA,8.453
"10679","5773",82,0.734,30,30,9.187
"10680","5773",83,0.025,NA,NA,9.212
"10681","5773",84,0.591,NA,NA,9.803
"10682","5773",85,0.467,NA,NA,10.27
"10683","5773",86,0.545,NA,NA,10.815
"10684","5773",87,0.567,NA,NA,11.382
"10685","5773",88,1.559,NA,NA,12.941
"10686","5773",89,0.913,32,32,13.854
"10687","5773",90,1.386,NA,NA,15.24
"10688","5773",91,1.119,NA,NA,16.359
"10689","5773",92,0.896,NA,NA,17.255
"10690","5773",93,1.085,NA,NA,18.34
"10691","5773",94,1.35,NA,NA,19.69
"10692","5773",95,0.978,NA,NA,20.668
"10693","5773",96,1.47,36,36,22.138
"10694","5773",97,1.319,NA,NA,23.457
"10695","5773",98,1.064,NA,NA,24.521
"10696","5773",99,1.959,NA,NA,26.48
"10697","5773",100,1.01,NA,NA,27.49
"10698","5773",101,1.705,NA,NA,29.195
"10699","5773",102,1.492,NA,NA,30.687
"10700","5773",103,1.721,41,41,32.408
"10701","5773",104,1.676,NA,NA,34.084
"10702","5773",105,1.255,NA,NA,35.339
"10703","5773",106,1.646,NA,NA,36.985
"10704","5773",107,1.775,NA,NA,38.76
"10705","5773",108,1.912,NA,NA,40.672
"10706","5773",109,2.318,NA,NA,42.99
"10707","5773",110,0.944,46,46,43.934
"10708","5773",111,1.951,NA,NA,45.885
"10709","5773",112,2.398,NA,NA,48.283
"10710","5773",113,1.84,NA,NA,50.123
"10711","5773",114,2.337,NA,NA,52.46
"10712","5773",115,2.28,NA,NA,54.74
"10713","5773",116,2.121,NA,NA,56.861
"10714","5773",117,1.625,53,53,58.486
"10715","5773",118,2.222,NA,NA,60.708
"10716","5773",119,2.172,NA,NA,62.88
"10717","5773",120,1.554,NA,NA,64.434
"10718","5773",121,1.923,NA,NA,66.357
"10719","5773",122,2.195,NA,NA,68.552
"10720","5773",123,1.672,NA,NA,70.224
"10721","5773",124,2.423,58,58,72.647
"10722","5773",125,2.009,NA,NA,74.656
"10723","5773",126,1.963,NA,NA,76.619
"10724","5773",127,2.513,NA,NA,79.132
"10725","5773",128,2.421,NA,NA,81.553
"10726","5773",129,2.31,NA,NA,83.863
"10727","5773",130,2.48,NA,NA,86.343
"10728","5773",131,2.25,65,65,88.593
"10729","5773",132,2.614,NA,NA,91.207
"10730","5773",133,2.409,NA,NA,93.616
"10731","5773",134,2.565,NA,NA,96.181
"10732","5773",135,2.371,NA,NA,98.552
"10733","5773",136,1.997,NA,NA,100.549
"10734","5773",137,2.152,NA,NA,102.701
"10735","5773",138,2.284,72,72,104.985
"10736","5773",139,2.617,NA,NA,107.602
"10737","5773",140,1.684,NA,NA,109.286
"10738","5773",141,1.776,NA,NA,111.062
"10739","5773",142,2,NA,NA,113.062
"10740","5773",143,2.358,NA,NA,115.42
"10741","5773",144,2.155,NA,NA,117.575
"10742","5773",145,2.211,78,78,119.786
"10743","5773",146,1.773,NA,NA,121.559
"10744","5773",147,2.535,NA,NA,124.094
"10745","5773",148,2.192,NA,NA,126.286
"10746","5773",149,2.38,NA,NA,128.666
"10747","5773",150,2.06,NA,NA,130.726
"10748","5773",151,2.718,NA,NA,133.444
"10749","5773",152,1.285,85,85,134.729
"10750","5773",153,2.584,NA,NA,137.313
"10751","5773",154,2.209,NA,NA,139.522
"10752","5773",155,2.226,NA,NA,141.748
"10753","5773",156,2.793,NA,NA,144.541
"10754","5773",157,2.297,NA,NA,146.838
"10755","5773",158,2.417,NA,NA,149.255
"10756","5773",159,2.945,91,91,152.2
"10757","5773",160,2.499,NA,NA,154.699
"10758","5773",161,2.47,NA,NA,157.169
"10759","5773",162,2.839,NA,NA,160.008
"10760","5773",163,2.892,NA,NA,162.9
"10761","5773",164,2.171,NA,NA,165.071
"10762","5773",165,2.751,NA,NA,167.822
"10763","5773",166,2.078,97,97,169.9
"10764","5773",167,2.522,NA,NA,172.422
"10765","5773",168,2.893,NA,NA,175.315
"10766","5773",169,2.851,NA,NA,178.166
"10767","5773",170,2.693,NA,NA,180.859
"10768","5773",171,2.735,NA,NA,183.594
"10769","5773",172,2.992,NA,NA,186.586
"10770","5773",173,3.236,105,105,189.822
"10771","5773",175,2.324,NA,NA,192.146
"10772","5773",176,2.87,NA,NA,195.016
"10773","5773",177,3.024,NA,NA,198.04
"10774","5773",178,2.983,NA,NA,201.023
"10775","5773",179,2.48,NA,NA,203.503
"10776","5773",180,2.827,NA,NA,206.33
"10777","5773",181,1.688,112,112,208.018
"10778","5773",182,2.838,NA,NA,210.856
"10779","5773",183,0.057,NA,NA,210.913
"10780","5774",70,0.35,NA,NA,0.35
"10781","5774",71,0.472,NA,NA,0.822
"10782","5774",72,0.808,NA,NA,1.63
"10783","5774",73,0.649,NA,NA,2.279
"10784","5774",74,0.463,NA,NA,2.742
"10785","5774",75,0.378,NA,NA,3.12
"10786","5774",76,0.481,29,29,3.601
"10787","5774",77,0.879,NA,NA,4.48
"10788","5774",78,0.882,NA,NA,5.362
"10789","5774",79,0.869,NA,NA,6.231
"10790","5774",80,1.402,NA,NA,7.633
"10791","5774",81,0.946,NA,NA,8.579
"10792","5774",82,1.44,32,32,10.019
"10793","5774",83,0.896,NA,NA,10.915
"10794","5774",84,1.326,NA,NA,12.241
"10795","5774",85,1.342,NA,NA,13.583
"10796","5774",86,1.507,NA,NA,15.09
"10797","5774",87,1.532,NA,NA,16.622
"10798","5774",88,1.007,NA,NA,17.629
"10799","5774",89,1.612,37,37,19.241
"10800","5774",90,0.775,NA,NA,20.016
"10801","5774",91,1.603,NA,NA,21.619
"10802","5774",92,1.408,NA,NA,23.027
"10803","5774",93,1.592,NA,NA,24.619
"10804","5774",94,1.46,NA,NA,26.079
"10805","5774",95,1.283,NA,NA,27.362
"10806","5774",96,1.552,42,42,28.914
"10807","5774",97,1.963,NA,NA,30.877
"10808","5774",98,1.851,NA,NA,32.728
"10809","5774",99,1.859,NA,NA,34.587
"10810","5774",100,1.332,NA,NA,35.919
"10811","5774",101,1.387,NA,NA,37.306
"10812","5774",102,0.411,NA,NA,37.717
"10813","5774",103,1.378,46,46,39.095
"10814","5774",104,1.208,NA,NA,40.303
"10815","5774",105,1.622,NA,NA,41.925
"10816","5774",106,0.873,NA,NA,42.798
"10817","5774",107,1.563,NA,NA,44.361
"10818","5774",108,1.43,NA,NA,45.791
"10819","5774",109,2.346,NA,NA,48.137
"10820","5774",110,1.65,52,52,49.787
"10821","5774",111,2.254,NA,NA,52.041
"10822","5774",112,1.803,NA,NA,53.844
"10823","5774",113,1.149,NA,NA,54.993
"10824","5774",114,1.493,NA,NA,56.486
"10825","5774",115,2.061,NA,NA,58.547
"10826","5774",117,1.602,53,53,60.149
"10827","5774",118,1.629,NA,NA,61.778
"10828","5774",119,1.845,NA,NA,63.623
"10829","5774",120,2.47,NA,NA,66.093
"10830","5774",121,2.074,NA,NA,68.167
"10831","5774",122,2.21,NA,NA,70.377
"10832","5774",123,2.206,NA,NA,72.583
"10833","5774",124,2.563,62,62,75.146
"10834","5774",125,2.444,NA,NA,77.59
"10835","5774",126,2.653,NA,NA,80.243
"10836","5774",127,2.125,NA,NA,82.368
"10837","5774",128,2.382,NA,NA,84.75
"10838","5774",129,2.4,NA,NA,87.15
"10839","5774",130,2.196,NA,NA,89.346
"10840","5774",131,1.877,70,70,91.223
"10841","5774",132,1.979,NA,NA,93.202
"10842","5774",133,1.552,NA,NA,94.754
"10843","5774",134,2.525,NA,NA,97.279
"10844","5774",135,2.613,NA,NA,99.892
"10845","5774",136,1.753,NA,NA,101.645
"10846","5774",137,1.446,NA,NA,103.091
"10847","5774",138,2.534,76,76,105.625
"10848","5774",139,2.563,NA,NA,108.188
"10849","5774",140,1.812,NA,NA,110
"10850","5774",141,2.762,NA,NA,112.762
"10851","5774",142,1.694,NA,NA,114.456
"10852","5774",143,1.784,NA,NA,116.24
"10853","5774",144,1.745,NA,NA,117.985
"10854","5774",145,2.735,83,83,120.72
"10855","5774",146,2.146,NA,NA,122.866
"10856","5774",147,3.24,NA,NA,126.106
"10857","5774",148,2.872,NA,NA,128.978
"10858","5774",149,2.826,NA,NA,131.804
"10859","5774",150,1.638,NA,NA,133.442
"10860","5774",151,3.29,NA,NA,136.732
"10861","5774",152,0.906,91,91,137.638
"10862","5774",153,2.381,NA,NA,140.019
"10863","5774",154,3.258,NA,NA,143.277
"10864","5774",155,1.617,NA,NA,144.894
"10865","5774",156,3.213,NA,NA,148.107
"10866","5774",157,3.025,NA,NA,151.132
"10867","5774",158,2.866,NA,NA,153.998
"10868","5774",159,2.451,98,98,156.449
"10869","5774",160,2.619,NA,NA,159.068
"10870","5774",161,2.349,NA,NA,161.417
"10871","5774",162,1.936,NA,NA,163.353
"10872","5774",163,3.854,NA,NA,167.207
"10873","5774",164,2.098,NA,NA,169.305
"10874","5774",165,2.517,NA,NA,171.822
"10875","5774",166,2.211,105,105,174.033
"10876","5774",167,2.979,NA,NA,177.012
"10877","5774",168,2.425,NA,NA,179.437
"10878","5774",169,1.911,NA,NA,181.348
"10879","5774",170,2.507,NA,NA,183.855
"10880","5774",171,2.361,NA,NA,186.216
"10881","5774",172,3.723,NA,NA,189.939
"10882","5774",173,2.073,109,109,192.012
"10883","5774",174,2.775,NA,NA,194.787
"10884","5774",175,1.24,NA,NA,196.027
"10885","5775",69,0.018,24,24,0.018
"10886","5775",70,0.535,NA,NA,0.553
"10887","5775",71,0.451,NA,NA,1.004
"10888","5775",72,0.627,NA,NA,1.631
"10889","5775",73,0.661,NA,NA,2.292
"10890","5775",74,0.388,NA,NA,2.68
"10891","5775",75,0.62,NA,NA,3.3
"10892","5775",76,0.091,25,25,3.391
"10893","5775",77,0.436,NA,NA,3.827
"10894","5775",78,0.257,NA,NA,4.084
"10895","5775",79,0.495,NA,NA,4.579
"10896","5775",80,0.557,NA,NA,5.136
"10897","5775",81,0.942,NA,NA,6.078
"10898","5775",82,1.397,26,26,7.475
"10899","5775",83,0.952,NA,NA,8.427
"10900","5775",84,0.958,NA,NA,9.385
"10901","5775",85,0.871,NA,NA,10.256
"10902","5775",86,1.237,NA,NA,11.493
"10903","5775",87,1.209,NA,NA,12.702
"10904","5775",88,1.205,NA,NA,13.907
"10905","5775",89,1.447,31,31,15.354
"10906","5775",90,1.362,NA,NA,16.716
"10907","5775",91,1.478,NA,NA,18.194
"10908","5775",92,1.698,NA,NA,19.892
"10909","5775",93,1.644,NA,NA,21.536
"10910","5775",94,2,NA,NA,23.536
"10911","5775",95,1.328,NA,NA,24.864
"10912","5775",96,1.876,37,37,26.74
"10913","5775",97,1.561,NA,NA,28.301
"10914","5775",98,1.902,NA,NA,30.203
"10915","5775",99,1.817,NA,NA,32.02
"10916","5775",100,1.595,NA,NA,33.615
"10917","5775",101,1.174,NA,NA,34.789
"10918","5775",102,1.758,NA,NA,36.547
"10919","5775",103,1.347,43,43,37.894
"10920","5775",104,1.985,NA,NA,39.879
"10921","5775",105,2.338,NA,NA,42.217
"10922","5775",106,1.791,NA,NA,44.008
"10923","5775",107,1.987,NA,NA,45.995
"10924","5775",108,2.384,NA,NA,48.379
"10925","5775",109,2.041,NA,NA,50.42
"10926","5775",110,2.543,49,49,52.963
"10927","5775",111,2.144,NA,NA,55.107
"10928","5775",112,2.368,NA,NA,57.475
"10929","5775",113,2.435,NA,NA,59.91
"10930","5775",114,2.194,NA,NA,62.104
"10931","5775",115,2.342,NA,NA,64.446
"10932","5775",116,2.101,NA,NA,66.547
"10933","5775",117,2.554,57,57,69.101
"10934","5775",118,2.306,NA,NA,71.407
"10935","5775",119,1.988,NA,NA,73.395
"10936","5775",120,2.164,NA,NA,75.559
"10937","5775",121,2.314,NA,NA,77.873
"10938","5775",122,2.939,NA,NA,80.812
"10939","5775",123,2.621,NA,NA,83.433
"10940","5775",124,2.112,64,64,85.545
"10941","5775",125,2.969,NA,NA,88.514
"10942","5775",126,2.341,NA,NA,90.855
"10943","5775",127,2.719,NA,NA,93.574
"10944","5775",128,2.706,NA,NA,96.28
"10945","5775",129,2.761,NA,NA,99.041
"10946","5775",130,2.229,NA,NA,101.27
"10947","5775",131,2.886,72,72,104.156
"10948","5775",132,3.328,NA,NA,107.484
"10949","5775",133,2.69,NA,NA,110.174
"10950","5775",134,3.403,NA,NA,113.577
"10951","5775",135,2.128,NA,NA,115.705
"10952","5775",136,3.553,NA,NA,119.258
"10953","5775",137,2.081,NA,NA,121.339
"10954","5775",138,2.318,80,80,123.657
"10955","5775",139,2.826,NA,NA,126.483
"10956","5775",140,1.256,NA,NA,127.739
"10957","5775",141,3.077,NA,NA,130.816
"10958","5775",142,2.831,NA,NA,133.647
"10959","5775",143,2.88,NA,NA,136.527
"10960","5775",144,2.359,NA,NA,138.886
"10961","5775",145,3.053,89,89,141.939
"10962","5775",146,3.499,NA,NA,145.438
"10963","5775",147,3.449,NA,NA,148.887
"10964","5775",148,3.074,NA,NA,151.961
"10965","5775",149,3.308,NA,NA,155.269
"10966","5775",150,3.112,NA,NA,158.381
"10967","5775",151,2.968,NA,NA,161.349
"10968","5775",152,2.846,96,96,164.195
"10969","5775",153,1.304,NA,NA,165.499
"10970","5775",154,2.632,NA,NA,168.131
"10971","5775",155,2.763,NA,NA,170.894
"10972","5775",156,3.199,NA,NA,174.093
"10973","5775",157,3.283,NA,NA,177.376
"10974","5775",158,3.374,NA,NA,180.75
"10975","5775",159,3.931,104,104,184.681
"10976","5775",160,2.61,NA,NA,187.291
"10977","5775",161,3.486,NA,NA,190.777
"10978","5775",162,3.479,NA,NA,194.256
"10979","5775",163,3.445,NA,NA,197.701
"10980","5775",164,3.154,NA,NA,200.855
"10981","5775",165,3.052,NA,NA,203.907
"10982","5775",166,3.32,110,110,207.227
"10983","5775",167,3.033,NA,NA,210.26
"10984","5775",168,2.848,NA,NA,213.108
"10985","5775",169,3.72,NA,NA,216.828
"10986","5775",170,2.654,NA,NA,219.482
"10987","5775",171,4.265,NA,NA,223.747
"10988","5775",172,2.453,NA,NA,226.2
"10989","5775",173,2.96,118,118,229.16
"10990","5775",174,0.302,NA,NA,229.462
"10991","5775",175,2.065,NA,NA,231.527
"10992","5775",176,1.939,NA,NA,233.466
"10993","5779",72,0.386,NA,NA,0.386
"10994","5779",73,0.752,NA,NA,1.138
"10995","5779",74,1.128,NA,NA,2.266
"10996","5779",75,1.071,NA,NA,3.337
"10997","5779",76,0.487,27,27,3.824
"10998","5779",77,2.218,NA,NA,6.042
"10999","5779",78,1.102,NA,NA,7.144
"11000","5779",79,0.837,NA,NA,7.981
"11001","5779",80,1.113,NA,NA,9.094
"11002","5779",81,1.019,NA,NA,10.113
"11003","5779",82,1.032,30,30,11.145
"11004","5779",83,1.349,NA,NA,12.494
"11005","5779",84,1.291,NA,NA,13.785
"11006","5779",85,1.534,NA,NA,15.319
"11007","5779",86,1.437,NA,NA,16.756
"11008","5779",87,0.998,NA,NA,17.754
"11009","5779",88,1.375,NA,NA,19.129
"11010","5779",89,1.148,35,35,20.277
"11011","5779",90,1.624,NA,NA,21.901
"11012","5779",91,1.964,NA,NA,23.865
"11013","5779",92,1.57,NA,NA,25.435
"11014","5779",93,1.38,NA,NA,26.815
"11015","5779",94,1.507,NA,NA,28.322
"11016","5779",95,1.644,NA,NA,29.966
"11017","5779",96,1.403,40,40,31.369
"11018","5779",97,1.748,NA,NA,33.117
"11019","5779",98,1.964,NA,NA,35.081
"11020","5779",99,1.668,NA,NA,36.749
"11021","5779",100,1.695,NA,NA,38.444
"11022","5779",101,1.432,NA,NA,39.876
"11023","5779",102,2.425,NA,NA,42.301
"11024","5779",103,1.721,43,43,44.022
"11025","5779",104,1.117,NA,NA,45.139
"11026","5779",105,1.465,NA,NA,46.604
"11027","5779",106,2.137,NA,NA,48.741
"11028","5779",107,1.993,NA,NA,50.734
"11029","5779",108,2.058,NA,NA,52.792
"11030","5779",109,1.623,NA,NA,54.415
"11031","5779",110,1.939,50,50,56.354
"11032","5779",111,2.383,NA,NA,58.737
"11033","5779",112,2.112,NA,NA,60.849
"11034","5779",113,1.935,NA,NA,62.784
"11035","5779",114,2.178,NA,NA,64.962
"11036","5779",115,2.224,NA,NA,67.186
"11037","5779",116,0.558,NA,NA,67.744
"11038","5779",117,1.89,54,54,69.634
"11039","5779",118,1.944,NA,NA,71.578
"11040","5779",119,2.235,NA,NA,73.813
"11041","5779",120,2.372,NA,NA,76.185
"11042","5779",121,2.324,NA,NA,78.509
"11043","5779",122,2.174,NA,NA,80.683
"11044","5779",123,2.273,NA,NA,82.956
"11045","5779",124,2.881,62,62,85.837
"11046","5779",125,2.848,NA,NA,88.685
"11047","5779",126,2.641,NA,NA,91.326
"11048","5779",127,2.317,NA,NA,93.643
"11049","5779",128,3.05,NA,NA,96.693
"11050","5779",129,2.402,NA,NA,99.095
"11051","5779",130,2.963,NA,NA,102.058
"11052","5779",131,1.827,70,70,103.885
"11053","5779",132,2.26,NA,NA,106.145
"11054","5779",133,3.406,NA,NA,109.551
"11055","5779",134,2.741,NA,NA,112.292
"11056","5779",135,2.582,NA,NA,114.874
"11057","5779",136,2.529,NA,NA,117.403
"11058","5779",137,2.552,NA,NA,119.955
"11059","5779",138,2.48,78,78,122.435
"11060","5779",139,2.269,NA,NA,124.704
"11061","5779",140,3.108,NA,NA,127.812
"11062","5779",141,2.427,NA,NA,130.239
"11063","5779",142,2.786,NA,NA,133.025
"11064","5779",143,2.962,NA,NA,135.987
"11065","5779",144,2.133,NA,NA,138.12
"11066","5779",145,2.552,88,88,140.672
"11067","5779",146,3.199,NA,NA,143.871
"11068","5779",147,2.869,NA,NA,146.74
"11069","5779",148,3.095,NA,NA,149.835
"11070","5779",149,3.034,NA,NA,152.869
"11071","5779",150,2.808,NA,NA,155.677
"11072","5779",151,2.675,NA,NA,158.352
"11073","5779",152,2.343,96,96,160.695
"11074","5779",153,2.966,NA,NA,163.661
"11075","5779",154,2.572,NA,NA,166.233
"11076","5779",155,3.185,NA,NA,169.418
"11077","5779",156,1.962,NA,NA,171.38
"11078","5779",157,2.748,NA,NA,174.128
"11079","5779",158,3.193,NA,NA,177.321
"11080","5779",159,2.08,103,103,179.401
"11081","5779",160,2.933,NA,NA,182.334
"11082","5779",161,2.767,NA,NA,185.101
"11083","5779",162,2.698,NA,NA,187.799
"11084","5779",163,2.186,NA,NA,189.985
"11085","5779",164,0.867,NA,NA,190.852
"11086","5779",165,1.834,NA,NA,192.686
"11087","5779",166,1.159,106,106,193.845
"11088","5779",167,3.318,NA,NA,197.163
"11089","5779",168,2.57,NA,NA,199.733
"11090","5779",169,2.528,NA,NA,202.261
"11091","5779",170,2.9,NA,NA,205.161
"11092","5779",171,1.842,NA,NA,207.003
"11093","5779",172,3.507,NA,NA,210.51
"11094","5779",173,2.364,109,109,212.874
"11095","5779",174,3.458,NA,NA,216.332
"11096","5779",175,0.589,NA,NA,216.921
"11097","5779",176,2.953,NA,NA,219.874
"11098","5779",177,2.466,NA,NA,222.34
"11099","5779",178,3.385,NA,NA,225.725
"11100","5779",179,3.014,NA,NA,228.739
"11101","5779",180,3.156,NA,NA,231.895
"11102","5779",181,3.208,120,120,235.103
"11103","5779",182,4.053,NA,NA,239.156
"11104","5780",70,0.559,NA,NA,0.559
"11105","5780",71,0.437,NA,NA,0.996
"11106","5780",72,0.644,NA,NA,1.64
"11107","5780",73,0.489,NA,NA,2.129
"11108","5780",74,0.577,NA,NA,2.706
"11109","5780",75,0.514,NA,NA,3.22
"11110","5780",76,0.799,24,24,4.019
"11111","5780",77,0.432,NA,NA,4.451
"11112","5780",80,0.312,NA,NA,4.763
"11113","5780",81,1.219,NA,NA,5.982
"11114","5780",82,0.7,26,26,6.682
"11115","5780",83,0.622,NA,NA,7.304
"11116","5780",84,0.584,NA,NA,7.888
"11117","5780",85,1.267,NA,NA,9.155
"11118","5780",86,1.215,NA,NA,10.37
"11119","5780",87,1.124,NA,NA,11.494
"11120","5780",88,1.19,NA,NA,12.684
"11121","5780",89,1.399,29,29,14.083
"11122","5780",90,1.115,NA,NA,15.198
"11123","5780",91,0.963,NA,NA,16.161
"11124","5780",92,0.364,NA,NA,16.525
"11125","5780",93,1.536,NA,NA,18.061
"11126","5780",94,1.247,NA,NA,19.308
"11127","5780",95,1.223,NA,NA,20.531
"11128","5780",96,1.1,34,34,21.631
"11129","5780",97,1.634,NA,NA,23.265
"11130","5780",98,2.218,NA,NA,25.483
"11131","5780",99,1.308,NA,NA,26.791
"11132","5780",100,1.576,NA,NA,28.367
"11133","5780",101,1.196,NA,NA,29.563
"11134","5780",102,1.504,NA,NA,31.067
"11135","5780",103,0.787,39,39,31.854
"11136","5780",104,1.573,NA,NA,33.427
"11137","5780",105,1.152,NA,NA,34.579
"11138","5780",106,1.498,NA,NA,36.077
"11139","5780",107,1.38,NA,NA,37.457
"11140","5780",108,1.792,NA,NA,39.249
"11141","5780",109,1.81,NA,NA,41.059
"11142","5780",110,1.531,44,44,42.59
"11143","5780",111,1.409,NA,NA,43.999
"11144","5780",112,1.987,NA,NA,45.986
"11145","5780",113,1.614,NA,NA,47.6
"11146","5780",114,1.707,NA,NA,49.307
"11147","5780",115,1.973,NA,NA,51.28
"11148","5780",116,1.261,NA,NA,52.541
"11149","5780",117,1.741,49,49,54.282
"11150","5780",118,2.143,NA,NA,56.425
"11151","5780",119,1.623,NA,NA,58.048
"11152","5780",120,2.153,NA,NA,60.201
"11153","5780",121,1.862,NA,NA,62.063
"11154","5780",122,2.378,NA,NA,64.441
"11155","5780",123,1.669,NA,NA,66.11
"11156","5780",124,1.997,54,54,68.107
"11157","5780",125,2.135,NA,NA,70.242
"11158","5780",126,1.966,NA,NA,72.208
"11159","5780",127,2.195,NA,NA,74.403
"11160","5780",128,2.043,NA,NA,76.446
"11161","5780",129,2.078,NA,NA,78.524
"11162","5780",130,2.075,NA,NA,80.599
"11163","5780",131,2.31,61,61,82.909
"11164","5780",132,1.426,NA,NA,84.335
"11165","5780",133,3.348,NA,NA,87.683
"11166","5780",134,1.648,NA,NA,89.331
"11167","5780",135,2.528,NA,NA,91.859
"11168","5780",136,2.417,NA,NA,94.276
"11169","5780",137,2.31,NA,NA,96.586
"11170","5780",138,2.102,70,70,98.688
"11171","5780",139,2.779,NA,NA,101.467
"11172","5780",140,1.164,NA,NA,102.631
"11173","5780",141,2.103,NA,NA,104.734
"11174","5780",142,2.387,NA,NA,107.121
"11175","5780",143,2.131,NA,NA,109.252
"11176","5780",144,2.894,NA,NA,112.146
"11177","5780",145,2.575,78,78,114.721
"11178","5780",146,2.12,NA,NA,116.841
"11179","5780",147,2.182,NA,NA,119.023
"11180","5780",148,2.612,NA,NA,121.635
"11181","5780",149,1.814,NA,NA,123.449
"11182","5780",150,2.079,NA,NA,125.528
"11183","5780",151,2.668,NA,NA,128.196
"11184","5780",152,1.526,82,82,129.722
"11185","5780",153,2.208,NA,NA,131.93
"11186","5780",154,2.543,NA,NA,134.473
"11187","5780",155,2.084,NA,NA,136.557
"11188","5780",156,2.277,NA,NA,138.834
"11189","5780",157,3.019,NA,NA,141.853
"11190","5780",158,3.01,NA,NA,144.863
"11191","5780",159,1.704,88,88,146.567
"11192","5780",160,3.043,NA,NA,149.61
"11193","5780",161,2.669,NA,NA,152.279
"11194","5780",162,3.177,NA,NA,155.456
"11195","5780",163,2.899,NA,NA,158.355
"11196","5780",164,1.951,NA,NA,160.306
"11197","5780",165,2.84,NA,NA,163.146
"11198","5780",166,3.188,98,98,166.334
"11199","5780",167,2.628,NA,NA,168.962
"11200","5780",168,2.796,NA,NA,171.758
"11201","5780",169,2.612,NA,NA,174.37
"11202","5780",170,3.057,NA,NA,177.427
"11203","5780",171,3.245,NA,NA,180.672
"11204","5780",172,1.629,NA,NA,182.301
"11205","5780",173,2.837,105,105,185.138
"11206","5780",175,1.693,NA,NA,186.831
"11207","5780",176,1.785,NA,NA,188.616
"11208","5780",177,2.181,NA,NA,190.797
"11209","5780",178,3.104,NA,NA,193.901
"11210","5780",179,3.318,NA,NA,197.219
"11211","5780",180,2.976,NA,NA,200.195
"11212","5780",181,2.203,113,113,202.398
"11213","5780",182,3.092,NA,NA,205.49
"11214","5781",71,0.64,NA,NA,0.64
"11215","5781",72,0.706,NA,NA,1.346
"11216","5781",73,0.445,NA,NA,1.791
"11217","5781",74,0.56,NA,NA,2.351
"11218","5781",75,1.086,NA,NA,3.437
"11219","5781",76,1.306,26,26,4.743
"11220","5781",77,0.816,NA,NA,5.559
"11221","5781",78,1.098,NA,NA,6.657
"11222","5781",79,1.171,NA,NA,7.828
"11223","5781",80,0.714,NA,NA,8.542
"11224","5781",81,1.266,NA,NA,9.808
"11225","5781",82,1.226,29,29,11.034
"11226","5781",83,0.793,NA,NA,11.827
"11227","5781",84,0.463,NA,NA,12.29
"11228","5781",85,1.387,NA,NA,13.677
"11229","5781",86,1.176,NA,NA,14.853
"11230","5781",87,1.002,NA,NA,15.855
"11231","5781",88,1.743,NA,NA,17.598
"11232","5781",89,0.826,32,32,18.424
"11233","5781",90,1.363,NA,NA,19.787
"11234","5781",91,1.181,NA,NA,20.968
"11235","5781",92,1.413,NA,NA,22.381
"11236","5781",93,0.851,NA,NA,23.232
"11237","5781",94,1.092,NA,NA,24.324
"11238","5781",95,0.903,NA,NA,25.227
"11239","5781",96,1.232,36,36,26.459
"11240","5781",97,0.887,NA,NA,27.346
"11241","5781",98,0.937,NA,NA,28.283
"11242","5781",99,1.089,NA,NA,29.372
"11243","5781",100,0.855,NA,NA,30.227
"11244","5781",101,1.549,NA,NA,31.776
"11245","5781",102,0.893,NA,NA,32.669
"11246","5781",103,0.767,40,40,33.436
"11247","5781",104,0.701,NA,NA,34.137
"11248","5781",105,1.482,NA,NA,35.619
"11249","5781",106,0.927,NA,NA,36.546
"11250","5781",107,1.947,NA,NA,38.493
"11251","5781",108,1.202,NA,NA,39.695
"11252","5781",109,1.618,NA,NA,41.313
"11253","5781",110,1.696,43,43,43.009
"11254","5781",111,1.385,NA,NA,44.394
"11255","5781",112,1.713,NA,NA,46.107
"11256","5781",113,1.303,NA,NA,47.41
"11257","5781",114,2.24,NA,NA,49.65
"11258","5781",115,1.851,NA,NA,51.501
"11259","5781",116,1.767,NA,NA,53.268
"11260","5781",117,1.831,48,48,55.099
"11261","5781",118,1.779,NA,NA,56.878
"11262","5781",119,1.944,NA,NA,58.822
"11263","5781",120,2.477,NA,NA,61.299
"11264","5781",121,2.377,NA,NA,63.676
"11265","5781",122,2.615,NA,NA,66.291
"11266","5781",123,2.236,NA,NA,68.527
"11267","5781",124,2.7,54,54,71.227
"11268","5781",125,2.201,NA,NA,73.428
"11269","5781",126,2.139,NA,NA,75.567
